pws_id,entry_id,name,status,type_code
CA3610052,24,WELL 140,A,WL
CA3610052,25,WELL 141,A,WL
CA3610052,26,WELL 143,A,WL
CA3610052,27,WELL 144,A,WL
CA3610052,28,WELL 201,A,WL
CA3610052,29,WELL 203,A,WL
CA3610052,30,WELL 204,A,WL
CA3610052,31,WELL 205,A,WL
CA3610052,32,WELL 206,A,WL
CA3610052,33,WELL 207,A,WL
CA3610052,34,WELL 208,A,WL
CA3610052,35,WELL 209,A,WL
CA3610052,36,WELL 212,A,WL
CA3610052,37,ADELANTO INTERC (AIR EXPRESS)INACTIVE,I,CC
CA3610052,38,PURCHASED - VICTOR VALLEY WD-INACTIVE,I,CC
CA3610052,39,WELL 102 - INACTIVE,I,WL
CA3610052,40,WELL 104 - INACTIVE,I,WL
CA3610052,41,WELL 105 - INACTIVE,I,WL
CA3610052,42,WELL 106 - DESTROYED,I,WL
CA3610052,43,WELL 107 - INACTIVE,I,WL
CA3610052,44,WELL 108 - DESTROYED,I,WL
CA3610052,45,WELL 110 - DESTROYED 9-13-05,I,WL
CA3610052,46,WELL 111 - DESTROYED,I,WL
CA3610052,47,WELL 113 - DESTROYED,I,WL
CA3610052,48,WELL 115 - DESTROYED 1-4-07,I,WL
CA3610052,49,WELL 124 - DESTROYED 5/2005,I,WL
CA3610052,50,WELL 125 - DESTROYED,I,WL
CA3610052,51,WELL 202 - INACTIVE,I,WL
CA3610053,0,YVWD CONNECTION - PURCHASED,A,CC
CA3610053,1,WELL 10,A,WL
CA3610053,2,WELL 11,A,WL
CA3610053,3,WELL 12,A,WL
CA3610053,4,WELL 14,A,WL
CA3610053,5,WELL 01 - DESTROYED 4/8/92,I,WL
CA3610053,6,WELL 02-A - INACTIVE,I,WL
CA3610053,7,WELL 03 - INACTIVE,I,WL
CA3610053,8,WELL 04 - DESTROYED ON 11-28-06,I,WL
CA3610053,9,WELL 05 - DESTROYED,I,WL
CA3610053,10,WELL 05-A - DESTROYED 11/13/98,I,WL
CA3610053,11,WELL 06 - INACTIVE,I,WL
CA3610053,12,WELL 09 - INACTIVE,I,WL
CA3610055,0,OAK BIRCH COMPOSITE - RAW,A,IN
CA3610055,1,STATE WATER PROJECT WATER (SWP),A,IN
CA3610055,2,WELL 02,A,WL
CA3610055,3,WELL 12,A,WL
CA3610055,4,WELL 14,A,WL
CA3610055,5,WELL 16,A,WL
CA3610055,6,WELL 18,A,WL
CA3610055,7,WELL 24,A,WL
CA3610055,8,WELL 25 - ADAMS TUNNEL,A,WL
CA3610055,9,WELL 27,A,WL
CA3610055,10,WELL 37,A,WL
CA3610055,11,WELL 44 - BRYANT,A,WL
CA3610055,12,WELL 46,A,WL
CA3610055,13,WELL 48,A,WL
CA3610055,14,WELL 51,A,WL
CA3610055,15,WELL 53,A,WL
CA3610055,16,WELL 55,A,WL
CA3610055,17,WELL 61,A,WL
CA3610055,18,WELL 66 HORIZONTAL,A,WL
CA3610055,19,WELL 67 HORIZONTAL,A,WL
CA3610055,20,WELL 68 HORIZONTAL,A,WL
CA3610055,21,WELL 69 HORIZONTAL,A,WL
CA3610055,22,WELL 70 HORIZONTAL,A,WL
CA3610055,23,WELL 71 HORIZONTAL,A,WL
CA3610055,24,WELL 72,A,WL
CA3610055,25,WELL 73,A,WL
CA3610055,26,WELL 75,A,WL
CA3610055,27,WELL NO. 56,A,WL
CA3610055,28,OAK CREEK TREATMENT PLANT - NOT USED,I,IN
CA3610055,29,POTATO CANYON TUNNEL - INACTIVE,I,WL
CA3610055,30,UPPER STANLEY 45 - ABANDONED,I,WL
CA3610055,31,WELL 02 - ABANDONED (HV SLACK WSC),I,WL
CA3610055,32,WELL 03 - ABANDONED (HV SLACK WSC),I,WL
CA3610055,33,WELL 04 - INACTIVE,I,WL
CA3610055,34,WELL 05 - INACTIVE,I,WL
CA3610055,35,WELL 07 - INACTIVE,I,WL
CA3610055,36,WELL 08 - INACTIVE,I,WL
CA3610055,37,WELL 09 - INACTIVE,I,WL
CA3610055,38,WELL 09W HORIZONTAL - INACTIVE,I,WL
CA3610055,39,WELL 10 - INACTIVE,I,WL
CA3610055,40,WELL 11 - INACTIVE,I,WL
CA3610055,41,WELL 13 - INACTIVE,I,WL
CA3610055,42,WELL 19 - INACTIVE,I,WL
CA3610055,43,WELL 20 - INACTIVE,I,WL
CA3610055,44,WELL 21 - ABANDONED,I,WL
CA3610055,45,WELL 22 - INACTIVE,I,WL
CA3610055,46,WELL 26 - MESA,I,WL
CA3610055,47,WELL 28 - INACTIVE,I,WL
CA3610055,48,WELL 29 - INACTIVE,I,WL
CA3610055,49,WELL 30 - INACTIVE,I,WL
CA3610055,50,WELL 31 - INACTIVE,I,WL
CA3610055,51,WELL 32 - INACTIVE,I,WL
CA3610055,52,WELL 33 - INACTIVE,I,WL
CA3610055,53,WELL 34 - INACTIVE-NOT CONNECTED TO SYS,I,WL
CA3610055,54,WELL 35 - INACTIVE,I,WL
CA3610055,55,WELL 36 - INACTIVE,I,WL
CA3610055,56,WELL 39 - INACTIVE,I,WL
CA3610055,57,WELL 40 - INACTIVE,I,WL
CA3610055,58,WELL 60 - INACTIVE,I,WL
CA3610055,59,WELL 62 - INACTIVE,I,WL
CA3610055,60,WELL 63 - INACTIVE,I,WL
CA3610055,61,WELL 64 - INACTIVE,I,WL
CA3610055,62,WELL 65 - INACTIVE,I,WL
CA3610055,63,WELL 74 - INACTIVE,I,WL
CA3610055,64,WELL 76 - INACTIVE,I,WL
CA3610055,65,WORTHINGTON TUNNEL - INACTIVE,I,WL
CA3610055,66,MILL CREEK - BACKUP - PENDING,P,IN
CA3610055,67,SANTA ANA RIVER WATER-BACKUP-PENDING,P,IN
CA3610057,0,SBVMWD BASELINE FEEDER - TREATED,A,CC
CA3610057,1,LYTLE CREEK WELL 08,A,WL
CA3610057,2,LYTLE CREEK WELL 10,A,WL
CA3610057,3,WELL RN 17,A,WL
CA3610057,4,LINDA VISTA 01 - ABANDONED,I,WL
CA3610057,5,LINDA VISTA 02 - INACTIVE,I,WL
CA3610057,6,LINDA VISTA 03 - INACTIVE,I,WL
CA3610057,7,LYTLE CREEK WELL 01 - INACTIVE,I,WL
CA3610057,8,WELL 04 - INACTIVE,I,WL
CA3610057,9,WELL 04A - INACTIVE,I,WL
CA3610057,10,WELL RN 06 - INACTIVE,I,WL
CA3610057,11,WELL RN 07 - INACTIVE,I,WL
CA3610057,12,WELL RN 20 - INACTIVE,I,WL
CA3610060,0,GMW1,A,WL
CA3610060,1,GMW3,A,WL
CA3610060,2,GMW2 - INACTIVE,I,WL
CA3610061,0,INTERTIE - MOONRIDGE (KLAMATH BOOSTERS),A,CC
CA3610061,1,LAKEWOOD WELL 05,A,WL
CA3610061,2,LAKEWOOD WELL 06,A,WL
CA3610061,3,LAKEWOOD WELL 07,A,WL
CA3610061,4,LAKEWOOD WELL 27,A,WL
CA3610061,5,LAKEWOOD WELL 3,A,WL
CA3610061,6,MAGNOLIA WELL,A,WL
CA3610061,7,MAPLE WELL,A,WL
CA3610061,8,10 TH LANE WELL 26 - DESTROYED,I,WL
CA3610061,9,11 TH LANE WELL 28 - DESTROYED,I,WL
CA3610061,10,ERWIN LAKE WELL F-LANE - DESTROYED,I,WL
CA3610061,11,SAW MILL WELL - DESTROYED,I,WL
CA3610062,0,PURCHASED - ARROWBEAR CWD,A,CC
CA3610062,1,PURCHASED - CLAWA,A,CC
CA3610062,2,AYERS WELL 2 - RAW,A,WL
CA3610062,3,DISTRICT COMPLEX VERTICAL WELL,A,WL
CA3610062,4,HARRIS VERTICAL WELL,A,WL
CA3610062,5,HORIZ WELL 04C,A,WL
CA3610062,6,HORIZ WELL 04D,A,WL
CA3610062,7,HORIZ WELL 04E,A,WL
CA3610062,8,HORIZ WELL 04I,A,WL
CA3610062,9,HORIZ WELL 04J,A,WL
CA3610062,10,HORIZ WELL 86-7-10H,A,WL
CA3610062,11,HORIZ WELL 86-7-11H,A,WL
CA3610062,12,HORIZ WELL 86-7-12H,A,WL
CA3610062,13,HORIZ WELL 86-7-13H,A,WL
CA3610062,14,HORIZ WELL 86-7-14H,A,WL
CA3610062,15,HORIZ WELL 96-5-15H,A,WL
CA3610062,16,HORIZ WELL 96-6-16H,A,WL
CA3610062,17,HORIZ WELL 98-9-17H,A,WL
CA3610062,18,HORIZ WELL 98-9-18H,A,WL
CA3610062,19,HORIZ WELL 99-6-20H,A,WL
CA3610062,20,HORIZ WELL 99-7-21H,A,WL
CA3610062,21,LURING CANYON VERT WELL,A,WL
CA3610062,22,LURING PINES WELL,A,WL
CA3610062,23,OWL ROCK VERTICAL WELL,A,WL
CA3610062,24,RIMWOOD VERTICAL #2 WELL,A,WL
CA3610062,25,SIDEWINDER CYN VERTICAL 05,A,WL
CA3610062,26,SIDEWINDER VERTICAL WELL 01A,A,WL
CA3610062,27,SIDEWINDER VERTICAL WELL 03,A,WL
CA3610062,28,WEISS CANYON VERTICAL,A,WL
CA3610062,29,BROOKINGS VERTICAL WELL - INACTIVE,I,WL
CA3610062,30,HARICH WELL 01 - INACTIVE,I,WL
CA3610062,31,HARICH WELL 02 - RAW - INACTIVE,I,WL
CA3610062,32,HARICH WELL 03 - RAW - INACTIVE,I,WL
CA3610062,33,HORIZ WELL 04 - INACTIVE (DISCON) 07/76,I,WL
CA3610062,34,HORIZ WELL 04A - INACTIVE,I,WL
CA3610062,35,HORIZ WELL 04F - DESTROYED,I,WL
CA3610062,36,HORIZ WELL 04G - ABANDONED,I,WL
CA3610062,37,HORIZ WELL 04H 2 WELLS COMMON&HEAD-DSTRD,I,WL
CA3610062,38,SIDEWINDER CANYON MID-STATION VERT WELL,I,WL
CA3610062,39,SIDEWINDER CYN UPPER VERT WELL-INACTIVE,I,WL
CA3610062,40,SMILLEY PARK VERT WELL - INACTIVE,I,WL
CA3610063,0,VALE NO 2,A,WL
CA3610063,1,YEAGER NO 2,A,WL
CA3610063,2,YEAGER NO 3,A,WL
CA3610063,3,MOJAVE WELL - DESTROYED,I,WL
CA3610063,4,VALE WELL 02 - DESTROYED,I,WL
CA3610063,5,VALE WELL 22 - DESTROYED,I,WL
CA3610063,6,VALE YEAGER WELL 01 - DESTROYED,I,WL
CA3610064,0,PURCHASED EMER.- CITY OF SAN BERNARDINO,A,CC
CA3610064,1,MILL CREEK (RAW),A,IN
CA3610064,2,SANTA ANA RIVER - RAW,A,IN
CA3610064,3,STATE PROJECT WATER - RAW,A,IN
CA3610064,4,PLANT 125 - CL & OP,A,WL
CA3610064,5,WELL 011A,A,WL
CA3610064,6,WELL 024A - CL,A,WL
CA3610064,7,WELL 024B - CL,A,WL
CA3610064,8,WELL 025A - CL,A,WL
CA3610064,9,WELL 028A,A,WL
CA3610064,10,WELL 039 - CL,A,WL
CA3610064,11,WELL 107 - RAW,A,WL
CA3610064,12,WELL 132-5,A,WL
CA3610064,13,WELL 141 (MCDANIEL) - CL,A,WL
CA3610064,14,WELL 142 - CL & OP,A,WL
CA3610064,15,WELL 143 (ABBEY WAY) - CL & OP,A,WL
CA3610064,16,WELL 146 (RANCH WELL) - CL & OP,A,WL
CA3610064,17,WELL 146A - CL & OP,A,WL
CA3610064,18,WELL 147 - CL & OP,A,WL
CA3610064,19,WELL 151,A,WL
CA3610064,20,CHURCH WELL - DESTROYED,I,WL
CA3610064,21,CITY CREEK WELL 01 - ABANDONED,I,WL
CA3610064,22,CITY CREEK WELL 03 - ABANDONED,I,WL
CA3610064,23,CULL WELL 01 (WELL 132-1) - ABANDONED,I,WL
CA3610064,24,CULL WELL 02 (WELL 132-2) - INACTIVE,I,WL
CA3610064,25,CULL WELL 03 (WELL 132-3) - DESTROYED,I,WL
CA3610064,26,CULL WELL 04 (WELL 132-4) - DESTROYED,I,WL
CA3610064,27,DUNKIRK WELL 01 - INACTIVE,I,WL
CA3610064,28,DUNKIRK WELL 02 - INACTIVE,I,WL
CA3610064,29,GORE WELL - ABANDONED,I,WL
CA3610064,30,MUTUAL WELL 113 - ABANDONED,I,WL
CA3610064,31,PALM WELL - ABANDONED,I,WL
CA3610064,32,WELL 009A - CL - INACTIVE,I,WL
CA3610064,33,WELL 012A - INACTIVE,I,WL
CA3610064,34,WELL 027 - INACTIVE,I,WL
CA3610064,35,WELL 040A - INACTIVE,I,WL
CA3610064,36,WELL 041 - INACTIVE,I,WL
CA3610064,37,WELL 054 - ABANDONED,I,WL
CA3610064,38,WELL 120 (CRAM) - INACTIVE,I,WL
CA3610064,39,WELL 121 - ABANDONED,I,WL
CA3610073,0,BDVWA INTERTIE - PURCHASED TREATED,A,CC
CA3610073,1,WELL 02W,A,WL
CA3610073,2,WELL 06W,A,WL
CA3610073,3,WELL 08W,A,WL
CA3610073,4,WELL 09E,A,WL
CA3610073,5,WELL 09W,A,WL
CA3610073,6,WELL 11W,A,WL
CA3610073,7,WELL 12E,A,WL
CA3610073,8,WELL 14E,A,WL
CA3610073,9,WELL 16E,A,WL
CA3610073,10,WELL 17E,A,WL
CA3610073,11,WELL 20W,A,WL
CA3610073,12,WELL 24E,A,WL
CA3610073,13,WELL 01W - DESTROYED,I,WL
CA3610073,14,WELL 02E - DESTROYED,I,WL
CA3610073,15,WELL 03W - INACTIVE,I,WL
CA3610073,16,WELL 04W - DESTROYED,I,WL
CA3610073,17,WELL 05E - DESTROYED 1/12/18,I,WL
CA3610073,18,WELL 05W - INACTIVE,I,WL
CA3610073,19,WELL 06E - ABANDONED,I,WL
CA3610073,20,WELL 07E - INACTIVE,I,WL
CA3610073,21,WELL 10E - INACTIVE,I,WL
CA3610073,22,WELL 10W - INACTIVE,I,WL
CA3610073,23,WELL 11E - DESTROYED,I,WL
CA3610073,24,WELL 18E - INACTIVE,I,WL
CA3610075,0,WELL 01,A,WL
CA3610075,1,WELL 04,A,WL
CA3610075,2,WELL 05,A,WL
CA3610075,3,WELL 06,A,WL
CA3610075,4,WELL 07,A,WL
CA3610075,5,WELL 08,A,WL
CA3610075,6,WELL 09,A,WL
CA3610075,7,WELL 10,A,WL
CA3610075,8,WELL 11,A,WL
CA3610075,9,WELL 13,A,WL
CA3610075,10,WELL 14,A,WL
CA3610075,11,WELL 15,A,WL
CA3610075,12,WELL I-16,A,WL
CA3610075,13,WELL I-20,A,WL
CA3610075,14,WELL I-21,A,WL
CA3610075,15,WELL 02-INACTIVE,I,WL
CA3610075,16,WELL 03-INACTIVE,I,WL
CA3610075,17,WELL I-17-INACTIVE,I,WL
CA3610082,0,MINERS SPRING,A,SP
CA3610082,1,SPRING,A,SP
CA3610085,0,SAN ANTONIO TUNNEL (SHAFT 6),A,WL
CA3610085,1,SAN ANTONIO WELL 02,A,WL
CA3610085,2,SAN ANTONIO WELL 03,A,WL
CA3610085,3,SAN ANTONIO WELL 22,A,WL
CA3610085,4,SAN ANTONIO WELL 24,A,WL
CA3610085,5,SAN ANTONIO WELL 26,A,WL
CA3610085,6,SAN ANTONIO WELL 32,A,WL
CA3610085,7,WELL 015,A,WL
CA3610085,8,WELL 16,A,WL
CA3610085,9,WELL 25A,A,WL
CA3610085,10,WELL 27-A,A,WL
CA3610085,11,SAN ANTONIO WELL 04 - DESTROYED 11/99,I,WL
CA3610085,12,SAN ANTONIO WELL 12 - INACTIVE,I,WL
CA3610085,13,SAN ANTONIO WELL 14 - DESTROYED 1/00,I,WL
CA3610085,14,SAN ANTONIO WELL 18 - INACTIVE,I,WL
CA3610085,15,SAN ANTONIO WELL 21 - DESTROYED 12/99,I,WL
CA3610085,16,SAN ANTONIO WELL 25 - DESTRTOYED 3/00,I,WL
CA3610085,17,SAN ANTONIO WELL 27 - DESTROYED,I,WL
CA3610085,18,SAN ANTONIO WELL 31 - INACTIVE,I,WL
CA3610086,0,LEMON HEIGHTS WELL 04,A,WL
CA3610086,1,UPLAND FOOTHILL WELL 03,A,WL
CA3610086,2,WEST END WELL 03,A,WL
CA3610086,3,WEST END WELL 04,A,WL
CA3610086,4,WEST END WELL 01 - INACTIVE,I,WL
CA3610086,5,WEST END WELL 02 - INACTIVE,I,WL
CA3610093,0,PURCHASED-CLAWA,A,CC
CA3610093,1,BIG WELL (WELL 03),A,WL
CA3610093,2,WELL 05 (OAKMONT),A,WL
CA3610093,3,LATERAL WELL 01 - INACTIVE,I,WL
CA3610093,4,LITTLE WELL (WELL 04) - INACTIVE,I,WL
CA3610093,5,WELL 07 - INACTIVE,I,WL
CA3610105,0,CENTRAL 02,A,WL
CA3610105,1,PAPAGO,A,WL
CA3610105,2,CENTRAL 07 - DESTROYED,I,WL
CA3610107,0,BEAR VALLEY WELL 02,A,WL
CA3610107,1,MOHAWK 02,A,WL
CA3610107,2,MOHAWK 03A,A,WL
CA3610107,3,ANOKA WELL 01 - INACTIVE,I,WL
CA3610107,4,MESQUITE WELL 01 - DESTROYED,I,WL
CA3610107,5,MOHAWK WELL - DESTROYED,I,WL
CA3610107,6,TUSSING WELL - DESTROYED,I,WL
CA3610108,0,EMERALD NO 1,A,WL
CA3610108,1,SUTTER,A,WL
CA3610108,2,TOPAZ,A,WL
CA3610108,3,MEB WELL - INACTIVE,I,WL
CA3610109,0,EMERGENCY INTERCONNECTION - PPHCSD,A,CC
CA3610109,1,HEAD WEIR TUNNEL,A,WL
CA3610109,2,WELL 03A,A,WL
CA3610109,3,WELL 04A,A,WL
CA3610109,4,WELL 05,A,WL
CA3610109,5,WELL 08,A,WL
CA3610109,6,WELL 2A,A,WL
CA3610109,7,WELL 01 - DESTROYED,I,WL
CA3610109,8,WELL 02 - DESTROYED,I,WL
CA3610109,9,WELL 03 - INACTIVE,I,WL
CA3610109,10,WELL 04 - INACTIVE,I,WL
CA3610110,0,WELL 01,A,WL
CA3610110,1,WELL 02 - RAW,A,WL
CA3610110,2,WELL 03,A,WL
CA3610110,3,WELL 04,A,WL
CA3610110,4,WELL 05,A,WL
CA3610112,0,WELL 02 - STANDBY,A,WL
CA3610112,1,WELL 03 - STANDBY,A,WL
CA3610112,2,WELL 07 - STANDBY,A,WL
CA3610112,3,WELL 08 - STANDBY,A,WL
CA3610112,4,WELL 09 - STANDBY,A,WL
CA3610112,5,WELL 1A,A,WL
CA3610112,6,WELL 4A,A,WL
CA3610112,7,WELL 04 - INACTIVE,I,WL
CA3610112,8,WELL 05 - ABANDONED,I,WL
CA3610112,9,WELL 06 - INACTIVE,I,WL
CA3610114,0,CRESTLINE-LAKE ARROWHEAD SILVERWOOD RAW,A,IN
CA3610117,0,BIG KIMBARK 6,A,WL
CA3610117,1,BIG KIMBARK NO 1,A,WL
CA3610117,2,BIG KIMBARK NO 2,A,WL
CA3610117,3,BIG KIMBARK NO 4,A,WL
CA3610117,4,BIG KIMBARK NO 5,A,WL
CA3610117,5,LETHAN NO 2,A,WL
CA3610117,6,LETHAN NO 3,A,WL
CA3610117,7,LITTLE KIMBARK NO 1,A,WL
CA3610117,8,LITTLE KIMBARK NO 2,A,WL
CA3610117,9,LITTLE KIMBARK NO 3,A,WL
CA3610117,10,MIDDLEMAN FALLS NO 1,A,WL
CA3610117,11,MIDDLEMAN FALLS NO 2,A,WL
CA3610117,12,WELL 02A,A,WL
CA3610117,13,WELL 03,A,WL
CA3610117,14,WELL 04,A,WL
CA3610117,15,BIG KIMBARK NO 7 - INACTIVE,I,WL
CA3610117,16,WELL 02 - ABANDONED,I,WL
CA3610118,0,HEL BRO WELL 4,A,WL
CA3610118,1,MARINE WELL 01,A,WL
CA3610118,2,MARINE WELL 02,A,WL
CA3610118,3,HEL BRO WELL 01 - DESTROYED,I,WL
CA3610118,4,HEL BRO WELL 02 - ABANDONED,I,WL
CA3610118,5,MARINE WELL 03 - INACTIVE,I,WL
CA3610118,6,WEBSTER WELL 04 - ABANDONED,I,WL
CA3610118,7,YERMO WELL 01 - ABANDONED,I,WL
CA3610120,0,WELL 01B,A,WL
CA3610120,1,WELL 02,A,WL
CA3610120,2,WELL 02A,A,WL
CA3610120,3,WELL 05,A,WL
CA3610120,4,WELL 06A,A,WL
CA3610120,5,WELL 06B,A,WL
CA3610120,6,WELL 09B,A,WL
CA3610120,7,WELL 10,A,WL
CA3610120,8,WELL 11,A,WL
CA3610120,9,WELL 12,A,WL
CA3610120,10,WELL 14,A,WL
CA3610120,11,WELL 01 - INACTIVE,I,WL
CA3610120,12,WELL 01A-INACTIVE 11/2006(CASING DAMAGE),I,WL
CA3610120,13,WELL 03 - INACTIVE,I,WL
CA3610120,14,WELL 04 - INACTIVE,I,WL
CA3610120,15,WELL 09A - INACTIVE,I,WL
CA3610120,16,WELL NO SPRING - INACTIVE (1986),I,WL
CA3610121,0,WELL 01,A,WL
CA3610121,1,WELL 03,A,WL
CA3610121,2,WELL 04,A,WL
CA3610121,3,WELL 05,A,WL
CA3610121,4,WELL 06,A,WL
CA3610121,5,WELL 07,A,WL
CA3610125,0,WELL 01,A,WL
CA3610125,1,WELL 02,A,WL
CA3610125,2,WELL 03,A,WL
CA3610125,3,WELL 04,A,WL
CA3610125,4,WELL 05,A,WL
CA3610129,0,WELL 1,A,WL
CA3610129,1,WELL 2,A,WL
CA3610129,2,WELL 3,A,WL
CA3610129,3,WELL 4,A,WL
CA3610129,4,WELL 5,A,WL
CA3610129,5,WELL 6,A,WL
CA3610130,0,DOMESTIC WATER WELL,A,WL
CA3610131,0,DOMESTIC WATER WELL,A,WL
CA3610300,0,WATER WELL 1,A,WL
CA3610300,1,COOKS WELL - ABANDONED,I,WL
CA3610301,0,WELL NO. 1,A,WL
CA3610701,0,PURCHASED WATER FROM BARSTOW - TREATED,A,CC
CA3610702,0,WELL 05 - RAW,A,WL
CA3610702,1,WELL 06 - RAW,A,WL
CA3610702,2,WELL 07 - RAW,A,WL
CA3610702,3,WELL 03 - DESTROYED,I,WL
CA3610702,4,WELL 04 - DESTROYED,I,WL
CA3610703,0,WELL 02A,A,WL
CA3610703,1,WELL 03B,A,WL
CA3610703,2,WELL 04A,A,WL
CA3610703,3,WELL 05A,A,WL
CA3610703,4,WELL 06A,A,WL
CA3610703,5,WELL 07A,A,WL
CA3610703,6,WELL 08A,A,WL
CA3610703,7,WELL 09A,A,WL
CA3610703,8,WELL 10A,A,WL
CA3610703,9,WELL 11A,A,WL
CA3610703,10,WELL 12A,A,WL
CA3610703,11,WELL 03A - ABANDONED,I,WL
CA3610705,0,BICYCLE WELL 04 (B-4),A,WL
CA3610705,1,BICYCLE WELL 05 (B-5),A,WL
CA3610705,2,IRWIN WELL 9 (I-9),A,WL
CA3610705,3,LANGFORD WELL 01 (L-1),A,WL
CA3610705,4,LANGFORD WELL 02 (L-2),A,WL
CA3610705,5,LANGFORD WELL 03 (L-3),A,WL
CA3610705,6,LANGFORD WELL 5 (L-5),A,WL
CA3610705,7,WELL 07 (I-7),A,WL
CA3610705,8,BICYCLE WELL 01 (B-1) - INACTIVE,I,WL
CA3610705,9,BICYCLE WELL 02 (B-2) - DESTROYED,I,WL
CA3610705,10,BICYCLE WELL 06 (B-6) - INACTIVE,I,WL
CA3610705,11,BICYCLE WELL 09 (B-9) - INACTIVE,I,WL
CA3610705,12,WELL 02A (I-2A) - INACTIVE,I,WL
CA3610705,13,WELL 03 (I-3) - INACTIVE,I,WL
CA3610705,14,WELL 04 (I-4) - DESTROYED,I,WL
CA3610705,15,WELL 05 (I-5) - INACTIVE,I,WL
CA3610705,16,WELL 06 (I-6) - DESTROYED,I,WL
CA3610708,0,WELL 1,A,WL
CA3610800,0,WELL 01,A,WL
CA3610800,1,WELL 02,A,WL
CA3610801,0,PILOT ROCK WELL,A,WL
CA3610801,1,WELL 02,A,WL
CA3610801,2,WELL 03,A,WL
CA3610850,0,WELL 01A,A,WL
CA3610850,1,WELL 03,A,WL
CA3610850,2,WELL 11A,A,WL
CA3610850,3,WELL 15,A,WL
CA3610850,4,WELL 16,A,WL
CA3610850,5,WELL 01-INACTIVE,I,WL
CA3610850,6,WELL 03 - INACTIVE (DUP),I,WL
CA3610850,7,WELL 14-INACTIVE,I,WL
CA3610851,0,CIM/CIW CONNECTION - TREATED,A,CC
CA3610851,1,WELL 01 - INACTIVE,I,WL
CA3610851,2,WELL 03 - INACTIVE,I,WL
CA3610854,0,WELL 02,A,WL
CA3610854,1,WELL 04,A,WL
CA3610854,2,WELL 30,A,WL
CA3610854,3,WELL 35,A,WL
CA3610854,4,WELL 36IW,A,WL
CA3610854,5,WELL 03 - INACTIVE,I,WL
CA3610854,6,WELL 34 - DESTROYED,I,WL
CA3700001,0,WELL 01,A,WL
CA3700003,0,WELL 01,A,WL
CA3700003,1,WELL 03,A,WL
CA3700003,2,WELL 02,I,WL
CA3700005,0,WELL 03,A,WL
CA3700005,1,WELL 01,I,WL
CA3700005,2,WELL 02,I,WL
CA3700011,0,WELL 03,A,WL
CA3700011,1,WELL 01,I,WL
CA3700011,2,WELL 02,I,WL
CA3700013,0,WELL 01,A,WL
CA3700018,0,WELL 01,A,WL
CA3700018,1,WELL 02,A,WL
CA3700019,0,WELL 01,A,WL
CA3700019,1,WELL 03,A,WL
CA3700019,2,WELL 02,I,WL
CA3700019,3,WELL 04,P,WL
CA3700025,0,WELL 01,A,WL
CA3700029,0,WELL 01,A,WL
CA3700030,0,WELL 01,A,WL
CA3700035,0,WELL 01,A,WL
CA3700035,1,WELL 02,A,WL
CA3700035,2,WELL 03,A,WL
CA3700036,0,WELL 01,A,WL
CA3700041,0,WELL 01,A,WL
CA3700041,1,WELL 02,A,WL
CA3700041,2,WELL 03,I,WL
CA3700041,3,WELL 04,I,WL
CA3700044,0,WELL 01,A,WL
CA3700044,1,WELL 02,A,WL
CA3700044,2,WELL 03,A,WL
CA3700044,3,WELL 03,P,WL
CA3700047,0,WELL 01,A,WL
CA3700049,0,WELL 01,A,WL
CA3700063,0,WELL 03,A,WL
CA3700063,1,WELL 01,I,WL
CA3700065,0,WELL 01,A,WL
CA3700071,0,WELL 01,A,WL
CA3700071,1,WELL 02,A,WL
CA3700071,2,WELL 03,I,WL
CA3700072,0,WELL 02,A,WL
CA3700072,1,WELL 01,I,WL
CA3700073,0,WELL 02,A,WL
CA3700073,1,WELL 01,I,WL
CA3700073,2,WELL 03,I,WL
CA3700074,0,WELL 01,A,WL
CA3700074,1,WELL 05,A,WL
CA3700074,2,WELL 06,A,WL
CA3700074,3,WELL 02,I,WL
CA3700074,4,WELL 03,I,WL
CA3700074,5,WELL 04,I,WL
CA3700074,6,WELL 07,I,WL
CA3700117,0,WELL 02,A,WL
CA3700117,1,WELL 03,A,WL
CA3700117,2,WELL 01,I,WL
CA3700118,0,WELL 02,A,WL
CA3700118,1,WELL 01,I,WL
CA3700149,0,WELL 02,A,WL
CA3700149,1,WELL 01,I,WL
CA3700174,0,WELL 04,A,WL
CA3700174,1,WELL 01,I,WL
CA3700174,2,WELL 02,I,WL
CA3700174,3,WELL 03,I,WL
CA3700195,0,WELL 04,A,WL
CA3700195,1,WELL 01,I,WL
CA3700195,2,WELL 02,I,WL
CA3700195,3,WELL 03,I,WL
CA3700195,4,WELL 05,I,WL
CA3700235,0,WELL 02,A,WL
CA3700235,1,WELL 01,I,WL
CA3700235,2,WELL 03,I,WL
CA3700235,3,WELL 04-ABANDONED,I,WL
CA3700276,0,WELL 01,A,WL
CA3700276,1,WELL 02,A,WL
CA3700277,0,WELL 04,A,WL
CA3700277,1,WELL-03,A,WL
CA3700277,2,WELL 01A,I,WL
CA3700277,3,WELL-01,I,WL
CA3700277,4,WELL-02,I,WL
CA3700291,0,WELL 02,A,WL
CA3700291,1,WELL 03,A,WL
CA3700291,2,WELL 05,A,WL
CA3700291,3,WELL 01,I,WL
CA3700291,4,WELL 04,I,WL
CA3700422,0,WELL 01,A,WL
CA3700782,0,WELL 04,A,WL
CA3700782,1,WELL 01,I,WL
CA3700782,2,WELL 02,I,WL
CA3700782,3,WELL 03,I,WL
