pws_id,activity_date,federal_type,primary_source,principal_county_served,state_type,status,water_system_name,water_system_no
CA3301075,1979-03-22,NC,SWP,RIVERSIDE,NC,A,"CALTRANS, CACTUS CITY REST AREA",CA3301075
CA3301082,1979-03-22,NC,GW,RIVERSIDE,NC,A,"CALTRANS, WHITEWATER REST AREA",CA3301082
CA3301097,2016-07-27,NC,GW,RIVERSIDE,NC,A,CAMP JOE SCHERMAN,CA3301097
CA3301099,2016-07-27,NC,GW,RIVERSIDE,NC,A,CAMP MARANATHA,CA3301099
CA3301100,2016-07-27,NC,GW,RIVERSIDE,NC,A,CAMP RONALD MCDONALD FOR G.T.,CA3301100
CA3301107,2016-07-27,C,GW,RIVERSIDE,C,A,CARVER TRACT MUTUAL WATER COMP,CA3301107
CA3301113,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,ANZA BAPTIST CHURCH,CA3301113
CA3301114,2016-07-27,C,GW,RIVERSIDE,C,A,CHERRY VALLEY WATER COMPANY,CA3301114
CA3301115,2016-07-27,C,SWP,RIVERSIDE,C,A,CHIRIACO SUMMIT WATER DIST.,CA3301115
CA3301120,2013-06-08,NP,GW,RIVERSIDE,SSWS,A,HOBSON PARK APARTMENTS,CA3301120
CA3301125,2016-07-27,NC,GW,RIVERSIDE,NC,A,CHAPALA MARKET WATER,CA3301125
CA3301132,2014-04-30,NP,,RIVERSIDE,LSS,A,DIAMOND VALLEY MARKET WATER,CA3301132
CA3301133,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,DOUG JONES WATER,CA3301133
CA3301137,2016-07-27,NC,GW,RIVERSIDE,NC,A,VALLEY AUTO WATER,CA3301137
CA3301140,2016-07-27,NC,GW,RIVERSIDE,NC,A,CHUCKWALLA VALLEY RACEWAY WATER SYSTEM,CA3301140
CA3301141,2014-04-30,NP,,RIVERSIDE,LSS,A,SUNG CHOI,CA3301141
CA3301143,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,CENTRO MEDICO OASIS,CA3301143
CA3301145,2016-07-27,NC,GW,RIVERSIDE,NC,A,MOUNTAIN CENTER CAFE,CA3301145
CA3301146,2016-07-27,NC,GW,RIVERSIDE,NC,A,TERWILLIGER ASSOCIATION,CA3301146
CA3301147,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,CVUSD FACILITIES/M&O,CA3301147
CA3301148,2016-07-27,NC,GW,RIVERSIDE,NC,A,COACHELLA VALLEY PUBLIC CEMETERY,CA3301148
CA3301153,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,"CVUSD, WESTSIDE SCHOOL",CA3301153
CA3301160,2016-01-19,NC,GW,RIVERSIDE,NC,A,SUNDANCE MEADOWS,CA3301160
CA3301161,2016-12-27,NC,GW,RIVERSIDE,NC,A,IDYLLWILD BREW PUB,CA3301161
CA3301164,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,GENESIS SOLAR LLC,CA3301164
CA3301169,2016-07-27,C,GW,RIVERSIDE,C,A,MURRIETA PALMS MOBILE HOME PARK,CA3301169
CA3301171,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,COWBOY COUNTRY CAMPGROUND,CA3301171
CA3301175,2016-11-03,NC,GW,RIVERSIDE,NC,A,BELLA GARDENS ESTATES,CA3301175
CA3301176,2018-05-07,NTNC,GW,RIVERSIDE,NTNC,A,GRIMMWAY ENTERPRISES - CAL ORGANIC THERM,CA3301176
CA3301180,2016-07-27,C,GW,RIVERSIDE,C,A,ANZA MUTUAL WATER COMPANY,CA3301180
CA3301206,2016-07-27,NC,GW,RIVERSIDE,NC,A,DESERT HOT SPRINGS SPA HOTEL,CA3301206
CA3301209,2016-07-27,C,GW,RIVERSIDE,C,A,DESERT VIEW TRAILER PARK,CA3301209
CA3301222,2016-07-27,NC,GW,RIVERSIDE,NC,A,DOWLING FRUIT ORCHARD,CA3301222
CA3301226,2016-07-27,C,SW,RIVERSIDE,C,A,MWD - EAGLE MOUNTAIN,CA3301226
CA3301227,2015-10-29,NP,GW,RIVERSIDE,SSWS,A,"KAISER EAGLE MOUNTAIN, LLC",CA3301227
CA3301238,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,EISENHOWER MEDICAL CENTER(WATER),CA3301238
CA3301239,2013-06-08,NP,GW,RIVERSIDE,SSWS,A,EL CASCO LAKE RANCH,CA3301239
CA3301245,2016-07-27,NC,GW,RIVERSIDE,NC,A,CHERRY VALLEY RANCH LLC,CA3301245
CA3301247,2016-07-27,C,GW,RIVERSIDE,C,A,ELMS MOBILE PARK,CA3301247
CA3301267,2016-07-27,C,GW,RIVERSIDE,C,A,FISHERMAN'S RETREAT,CA3301267
CA3301275,2016-07-27,NC,GW,RIVERSIDE,NC,A,LA COCINA,CA3301275
CA3301276,2016-07-27,C,GW,RIVERSIDE,C,A,THERMAL MUTUAL WATER COMPANY,CA3301276
CA3301280,2016-07-27,C,GW,RIVERSIDE,C,A,GOLDEN ERA PRODUCTIONS,CA3301280
CA3301283,2016-07-27,C,GW,RIVERSIDE,C,A,GLEN EDEN SUN CLUB,CA3301283
CA3301293,2016-07-27,NC,GW,RIVERSIDE,NC,A,GREEN ACRES MOBILE PARK,CA3301293
CA3301294,2016-07-27,C,GW,RIVERSIDE,C,A,GLEN IVY HOT SPRINGS,CA3301294
CA3301297,2016-07-27,NC,GW,RIVERSIDE,NC,A,HADLEY DATE GARDENS,CA3301297
CA3301308,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,COTTONWOOD SCHOOL,CA3301308
CA3301309,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,HAMILTON SCHOOL,CA3301309
CA3301313,2013-06-08,NP,GW,RIVERSIDE,SSWS,A,SWEET WATER,CA3301313
CA3301317,2013-06-08,NP,,RIVERSIDE,LSS,A,MWD -JULIAN HINDS,CA3301317
CA3301327,2016-07-27,NC,GW,RIVERSIDE,NC,A,IDYLLWILD PINES CAMP,CA3301327
CA3301330,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,INDIAN OAKS TRAILER PARK,CA3301330
CA3301339,2013-06-08,NP,,RIVERSIDE,SSWS,A,LOS COMPADRES MWC,CA3301339
CA3301350,2016-07-27,NC,GW,RIVERSIDE,NC,A,JUNCTION MOTEL,CA3301350
CA3301351,2016-07-27,NC,GW,RIVERSIDE,NC,A,QUIK CHEK WEST,CA3301351
CA3301355,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,ANZA RV RESORT,CA3301355
CA3301359,2016-07-27,NC,GW,RIVERSIDE,NC,A,KENNEDY GROCERY,CA3301359
CA3301373,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,OASIS DATE GARDENS,CA3301373
CA3301380,2016-07-27,C,GW,RIVERSIDE,C,A,SAINT ANTHONY TRAILER PARK,CA3301380
CA3301381,2016-07-27,C,GW,RIVERSIDE,C,A,CSA 51,CA3301381
CA3301385,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,"JOJOBA HILLS SKP RESORT, INC.",CA3301385
CA3301388,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,DESERT DUNES GOLF CLUB LTD,CA3301388
CA3301396,2016-07-27,NC,GW,RIVERSIDE,NC,A,LOOKOUT ROADHOUSE,CA3301396
CA3301428,1976-01-01,C,GW,RIVERSIDE,C,A,BLYTHE - MESA RANCH,CA3301428
CA3301482,2016-07-27,C,GW,RIVERSIDE,C,A,ORTEGA OAKS RV PARK&CAMPGROUND,CA3301482
CA3301491,2016-07-27,C,GW,RIVERSIDE,C,A,ALPINE VILLAGE,CA3301491
CA3301494,2016-07-27,NTNC,SWP,RIVERSIDE,NTNC,A,PALM SPRINGS AERIAL TRAMWAY,CA3301494
CA3301502,2016-07-27,C,GW,RIVERSIDE,C,A,PARADISE VALLEY MWC,CA3301502
CA3301510,2016-07-27,NC,GW,RIVERSIDE,NC,A,PINE SPRINGS RANCH,CA3301510
CA3301511,2016-07-27,C,GW,RIVERSIDE,C,A,PINYON CREST HOA,CA3301511
CA3301512,2016-07-27,C,GW,RIVERSIDE,C,A,PINYON PINES COUNTY WATER DIST,CA3301512
CA3301528,2016-07-27,C,GW,RIVERSIDE,C,A,OAK HAVEN ASSOCIATION,CA3301528
CA3301529,2016-07-27,C,GW,RIVERSIDE,C,A,RAMONA WATER COMPANY,CA3301529
CA3301534,1979-03-22,C,GW,RIVERSIDE,C,A,RANCHO CALIMESA MOBILE HOME PARK,CA3301534
CA3301535,2016-07-27,C,GW,RIVERSIDE,C,A,RANCHO CARRILLO MWC,CA3301535
CA3301541,2016-07-27,C,GW,RIVERSIDE,C,A,RECHE CANYON MUTUAL WATER CO.,CA3301541
CA3301557,2016-07-27,NC,GW,RIVERSIDE,NC,A,EOC WELL - PALM SPRINGS,CA3301557
CA3301564,2016-07-27,NC,GW,RIVERSIDE,NC,A,HURKEY CREEK - RIV. CO. PARKS,CA3301564
CA3301567,2016-07-27,NC,GW,RIVERSIDE,NC,A,LAWLER PARK - RIV.COUNTY PARKS,CA3301567
CA3301568,2016-07-27,NC,GW,RIVERSIDE,NC,A,MAYFLOWER PARK,CA3301568
CA3301570,2016-07-27,NC,GW,RIVERSIDE,NC,A,MCCALL PARK - RIV.COUNTY PARKS,CA3301570
CA3301571,2016-07-27,NC,GW,RIVERSIDE,NC,A,MCINTYRE - RIV. COUNTY PARKS,CA3301571
CA3301577,2016-07-27,C,GW,RIVERSIDE,C,A,CSA 62,CA3301577
CA3301588,2016-07-27,C,GW,RIVERSIDE,C,A,ROYAL CARRIZO HOA,CA3301588
CA3301593,2016-07-27,NC,GW,RIVERSIDE,NC,A,COYOTE SPRINGS VILLAGE,CA3301593
CA3301622,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,SILENT VALLEY CLUB,CA3301622
CA3301630,1979-03-22,C,GW,RIVERSIDE,C,A,BLYTHE - HIDDEN BEACHES,CA3301630
CA3301631,2016-07-27,NC,GW,RIVERSIDE,NC,A,SKYLAND RANCH CAMP,CA3301631
CA3301642,2016-07-27,NC,GW,RIVERSIDE,NC,A,RIVER OASIS,CA3301642
CA3301643,2015-10-29,NP,GW,RIVERSIDE,SSWS,A,SPRING CREST WATER & POWER,CA3301643
CA3301644,2016-07-27,NC,GW,RIVERSIDE,NC,A,STAGECOACH INN,CA3301644
CA3301648,2018-12-12,NC,GW,RIVERSIDE,NC,A,SUGARLOAF CAFE,CA3301648
CA3301656,2013-06-08,NP,,RIVERSIDE,SSWS,A,LIVING FREE ANIMAL SANCTUARY,CA3301656
CA3301676,2016-07-27,C,GW,RIVERSIDE,C,A,THOMAS MOUNTAIN WATER COMPANY,CA3301676
CA3301682,2016-07-27,C,GW,RIVERSIDE,C,A,TRAILS END MUTUAL WATER COMPANY,CA3301682
CA3301683,2016-07-27,NC,GW,RIVERSIDE,NC,A,THOUSAND TRAILS PALM SPRINGS - MHC,CA3301683
CA3301687,2016-07-27,NC,GW,RIVERSIDE,NC,A,TUCALOTA SPRINGS R.V. PARK,CA3301687
CA3301690,2016-07-27,C,GW,RIVERSIDE,C,A,TWIN PINES BOYS RANCH,CA3301690
CA3301693,2016-07-27,NC,GW,RIVERSIDE,NC,A,DRIPPING SPRINGS CG- USFS,CA3301693
CA3301696,2016-07-27,NC,GW,RIVERSIDE,NC,A,UPPER SAN JUAN CAMPGROUND-USFS,CA3301696
CA3301699,2016-07-27,NC,GW,RIVERSIDE,NC,A,CINCO POSES CAMP - USFS,CA3301699
CA3301701,2016-07-27,NC,GW,RIVERSIDE,NC,A,DARK CANYON CAMPGROUND - USFS,CA3301701
CA3301704,2016-07-27,NC,GW,RIVERSIDE,NC,A,KEENWILD STATION - USFS,CA3301704
CA3301706,2016-07-27,NC,GW,RIVERSIDE,NC,A,MARION MTN/ FERN BASIN - USFS,CA3301706
CA3301709,2016-07-27,NC,GW,RIVERSIDE,NC,A,VISTA GRANDE STATION - USFS,CA3301709
CA3301717,2016-07-27,C,GW,RIVERSIDE,C,A,VALLEY VIEW TRAILER PARK,CA3301717
CA3301731,2016-07-27,NC,GW,RIVERSIDE,NC,A,VICTORY RANCH,CA3301731
CA3301732,2018-07-11,NP,,RIVERSIDE,LSS,A,TEQUILA MARKET,CA3301732
CA3301735,2016-07-27,C,GWP,RIVERSIDE,C,A,WALLER TRACT WATER DISTRICT,CA3301735
CA3301750,2016-07-27,NC,GW,RIVERSIDE,NC,A,WHITEWATER PRESERVE,CA3301750
CA3301756,2016-07-27,NC,GW,RIVERSIDE,NC,A,KKOTTONGNAE RETREAT CAMP,CA3301756
CA3301758,2013-06-08,NP,GW,RIVERSIDE,SSWS,A,CARRERA RENTALS,CA3301758
CA3301775,2017-09-06,C,GWP,RIVERSIDE,C,A,HIGH VALLEYS WATER DISTRICT,CA3301775
CA3301792,2013-06-08,NP,,RIVERSIDE,SSWS,A,LAWRENCE BORBA WATER SYSTEM,CA3301792
CA3301797,2016-07-27,NC,GW,RIVERSIDE,NC,A,ANZA COMMUNITY HALL,CA3301797
CA3301800,2016-07-27,C,GW,RIVERSIDE,C,A,STONEWOOD CANYON ESTATES,CA3301800
CA3301803,2016-07-27,C,GWP,RIVERSIDE,C,A,CASTRO TRAILER PARK,CA3301803
CA3301850,2015-10-29,NP,GW,RIVERSIDE,SSWS,A,DELARA RENTALS,CA3301850
CA3301860,2016-07-27,NC,GW,RIVERSIDE,NC,A,SANTA ROSA SPRINGS - USFS,CA3301860
CA3301863,2016-07-27,C,GW,RIVERSIDE,C,A,OLIVET UNIVERSITY,CA3301863
CA3301865,2013-06-08,NP,,RIVERSIDE,SSWS,A,GOLDEN STAG MUTUAL WATER COMPANY,CA3301865
CA3301876,2013-06-08,NP,,RIVERSIDE,SSWS,A,FERNWOOD ESTATES,CA3301876
CA3301877,2016-07-27,C,GW,RIVERSIDE,C,A,BLOCK 77 WATER COMPANY,CA3301877
CA3301879,1981-11-30,C,GW,RIVERSIDE,C,A,SHARONDALE MESA HOA,CA3301879
CA3301902,2016-07-27,NC,GW,RIVERSIDE,NC,A,LAKE FULMOR - USFS,CA3301902
CA3301935,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,"RBI PACKING, LLC",CA3301935
CA3301937,2016-07-27,C,GWP,RIVERSIDE,C,A,MESQUITE MUTUAL WATER CO.,CA3301937
CA3301939,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,JEWEL DATE CO. INC.,CA3301939
CA3301943,1986-03-28,C,GW,RIVERSIDE,C,A,PLANTATION ON THE LAKE PARK,CA3301943
CA3301946,2016-07-27,NC,GW,RIVERSIDE,NC,A,COUNTRY CORNERS,CA3301946
CA3301947,2016-07-27,NC,GW,RIVERSIDE,NC,A,CHAPEL IN THE PINES,CA3301947
CA3301961,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,OUTDOOR RESORTS RANCHO CA,CA3301961
CA3301977,2013-06-08,NP,,RIVERSIDE,SSWS,A,CHAPMAN RANCHOS,CA3301977
CA3301979,2016-07-27,NTNC,GW,RIVERSIDE,NTNC,A,MADISON CENTER WATER SYSTEM,CA3301979
CA3301981,2016-07-27,NC,GW,RIVERSIDE,NC,A,SHADOW HILLS RV RESORT,CA3301981
CA3301989,2016-07-27,NP,,RIVERSIDE,LSS,A,ALAMO DISCOUNT STORE,CA3301989
CA3301990,2016-07-27,C,GW,RIVERSIDE,C,A,AMEZCUA - GARCIA WATER,CA3301990
CA3301991,2016-07-27,NC,GW,RIVERSIDE,NC,A,APPLE MARKET TWO,CA3301991
CA3301998,2013-06-08,NP,,RIVERSIDE,SSWS,A,50TH AND MONROE PARTNERS LLC,CA3301998
CA3302009,2006-02-24,NP,GW,RIVERSIDE,SSWS,A,SAM S FENCE,CA3302009
CA3302018,2016-07-27,NC,GWP,RIVERSIDE,NC,A,CAL-TRANS WILEY WELL REST STOP,CA3302018
CA3302020,2016-07-27,NC,GW,RIVERSIDE,NC,A,GRACE KOREAN CHURCH,CA3302020
CA3302026,2016-07-27,NC,GW,RIVERSIDE,NC,A,LA PLATA WATER SYSTEM,CA3302026
CA3302038,2013-06-08,NP,,RIVERSIDE,SSWS,A,CALHOUN RANCH,CA3302038
CA3302039,2013-06-08,NP,,RIVERSIDE,SSWS,A,DE LEON RANCH,CA3302039
CA3302049,2016-07-27,NC,GW,RIVERSIDE,NC,A,JILBERTO'S RESTAURANT,CA3302049
CA3302051,2013-06-08,NP,,RIVERSIDE,SSWS,A,KENT SEAFARMS CORPORATION,CA3302051
